# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Jan 02 22:48:09 MSK 2025 [seed=1735846506594]
# -window -working -options
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood
917000	-7707.855338772484	-7760.623095861295	-52.76775708881065	0.9348750848354606	-7258.649670823194
918000	-7701.265475088751	-7755.858782002385	-54.59330691363348	0.9348750848354606	-7254.3145212776335
919000	-7703.283547502844	-7753.656954820794	-50.37340731794984	0.9348750848354606	-7251.981267301279
920000	-7706.862654849748	-7759.696485272661	-52.8338304229135	0.9348750848354606	-7257.787708690815
921000	-7697.923003794398	-7767.003931848369	-69.08092805397071	0.9348750848354606	-7265.677349283103
922000	-7701.444226865977	-7762.294530368956	-60.850303502978505	0.9348750848354606	-7260.738628449877
923000	-7697.010803547409	-7759.123111743967	-62.11230819655756	0.9348750848354606	-7257.855936142399
924000	-7699.193736005557	-7773.967217828938	-74.77348182338096	0.9348750848354606	-7272.557878936223
925000	-7699.8176089541985	-7754.830518097718	-55.01290914351878	0.9348750848354606	-7253.3805495321485
926000	-7698.088877238463	-7781.452730819286	-83.36385358082289	0.9348750848354606	-7280.115345760047
927000	-7692.867285133165	-7788.520558032573	-95.65327289940757	0.9348750848354606	-7287.523228716215
928000	-7684.035402032731	-7797.932221735057	-113.89681970232634	0.9348750848354606	-7297.510068056357
929000	-7695.336076787327	-7803.538247609065	-108.20217082173833	0.9348750848354606	-7302.380138445671
930000	-7711.64702920064	-7781.55427372465	-69.90724452400994	0.9348750848354606	-7279.333915169086
931000	-7709.351876883065	-7772.07257459475	-62.72069771168498	0.9348750848354606	-7270.001687639157
932000	-7699.579059607282	-7784.455856189592	-84.87679658231032	0.9348750848354606	-7283.021423130003
933000	-7715.2894638123635	-7784.425142526142	-69.13567871377806	0.9348750848354606	-7281.967570725497
934000	-7716.186045360997	-7770.912672327658	-54.72662696666095	0.9348750848354606	-7268.396710729719
935000	-7701.18941833854	-7787.235358699144	-86.04594036060377	0.9348750848354606	-7285.696051163797
936000	-7701.862772157461	-7784.750744717509	-82.88797256004818	0.9348750848354606	-7283.16758507183
937000	-7708.94692513394	-7770.898773000168	-61.9518478662282	0.9348750848354606	-7268.854258492884
938000	-7703.536674961481	-7773.344788877122	-69.80811391563996	0.9348750848354606	-7271.652616453337
939000	-7697.781138816106	-7780.45044738659	-82.66930857048341	0.9348750848354606	-7279.133103765999
940000	-7703.565823074822	-7766.917896643325	-63.3520735685023	0.9348750848354606	-7265.2238259511305
941000	-7706.360952927352	-7773.631547445705	-67.27059451835342	0.9348750848354606	-7271.755444158992
942000	-7703.67212683859	-7767.908466708921	-64.2363398703312	0.9348750848354606	-7266.207472993131
943000	-7706.564812162577	-7757.192574269123	-50.62776210654545	0.9348750848354606	-7255.30319466701
944000	-7708.882418916844	-7766.272658788589	-57.39023987174545	0.9348750848354606	-7264.23234524322
945000	-7710.005224321883	-7763.852218671847	-53.84699434996438	0.9348750848354606	-7261.738782519728
946000	-7711.862550442155	-7770.686512455553	-58.82396201339803	0.9348750848354606	-7268.45211809742
947000	-7705.757306606093	-7768.018592769014	-62.2612861629202	0.9348750848354606	-7266.181801897762
948000	-7709.476200029199	-7771.794383238389	-62.318183209189655	0.9348750848354606	-7269.715399748451
949000	-7707.776320122024	-7785.058224082579	-77.28190396055446	0.9348750848354606	-7283.089945127385
950000	-7647.628408070437	-7796.112274037787	-148.48386596734926	0.9348750848354606	-7298.061122752278
951000	-7699.023388943066	-7781.093870862288	-82.0704819192221	0.9348750848354606	-7279.695625807566
952000	-7702.863487750896	-7782.227465091694	-79.36397734079863	0.9348750848354606	-7280.5791339278885
953000	-7703.395789852266	-7755.220653128024	-51.82486327575836	0.9348750848354606	-7253.537655835025
954000	-7712.328377458148	-7758.587400625468	-46.25902316732037	0.9348750848354606	-7256.322669322436
955000	-7710.066208149262	-7758.543636769701	-48.477428620439184	0.9348750848354606	-7256.426229050998
956000	-7713.5576108103805	-7764.420784743153	-50.863173932772085	0.9348750848354606	-7262.075999722339
957000	-7700.279086575839	-7749.798236929721	-49.5191503538813	0.9348750848354606	-7248.3182146731915
958000	-7707.090627819054	-7754.646782891939	-47.556155072884934	0.9348750848354606	-7252.7231595898065
959000	-7714.0532730733285	-7772.370004253938	-58.31673118060917	0.9348750848354606	-7269.9929392703
960000	-7709.960895275912	-7782.805769723053	-72.84487444714165	0.9348750848354606	-7280.695220496293
961000	-7705.311029515608	-7758.8854093415885	-53.57437982597969	0.9348750848354606	-7257.077682227994
962000	-7714.185383756054	-7772.246743709444	-58.06135995339007	0.9348750848354606	-7269.861075028801
963000	-7702.390385835005	-7758.7043272778765	-56.313941442871254	0.9348750848354606	-7257.086806836208
964000	-7700.440436498367	-7757.074547958013	-56.63411145964637	0.9348750848354606	-7255.584017801468
965000	-7708.48989188543	-7761.547118447124	-53.05722656169443	0.9348750848354606	-7259.532368191376
966000	-7700.605430792629	-7766.378532504283	-65.77310171165428	0.9348750848354606	-7264.877257108321
967000	-7709.856863733226	-7772.790700856365	-62.93383712313869	0.9348750848354606	-7270.686926674997
968000	-7704.5146994444685	-7762.662446270063	-58.14774682559427	0.9348750848354606	-7260.906580084795
969000	-7701.019075233539	-7765.048123863503	-64.02904862996347	0.9348750848354606	-7263.519909908418
970000	-7702.3976955766975	-7768.5514570830355	-66.1537615063384	0.9348750848354606	-7266.933460595059
971000	-7700.18193588594	-7773.449105172659	-73.26716928671866	0.9348750848354606	-7271.975409846567
972000	-7695.759565573541	-7773.522224412615	-77.76265883907413	0.9348750848354606	-7272.336535577946
973000	-7695.663477951117	-7770.531916596846	-74.86843864572853	0.9348750848354606	-7269.352485460435
974000	-7695.476506490983	-7771.870851208291	-76.39434471730823	0.9348750848354606	-7270.703596572359
975000	-7683.308447058898	-7788.544877057507	-105.23642999860812	0.9348750848354606	-7288.170066259807
976000	-7705.190203921652	-7758.640876330144	-53.45067240849211	0.9348750848354606	-7256.841017973106
977000	-7704.461440984007	-7783.210829217766	-78.74938823375965	0.9348750848354606	-7281.458431485218
978000	-7707.795843245975	-7764.160988153401	-56.36514490742596	0.9348750848354606	-7262.191437756417
979000	-7701.18991035844	-7750.274589977949	-49.08467961950895	0.9348750848354606	-7248.735250399849
980000	-7704.282573335697	-7758.026940502848	-53.74436716715144	0.9348750848354606	-7256.286191510721
981000	-7702.734942396128	-7768.267630461782	-65.53268806565379	0.9348750848354606	-7266.6276708033
982000	-7707.322601581655	-7778.023497053622	-70.70089547196683	0.9348750848354606	-7276.084766479879
983000	-7699.241207530705	-7784.306525168871	-85.06531763816662	0.9348750848354606	-7282.894094697108
984000	-7706.782298974237	-7763.147264119563	-56.364965145325996	0.9348750848354606	-7261.243720707292
985000	-7700.1847225130905	-7775.78025968846	-75.59553717536964	0.9348750848354606	-7274.306382883513
986000	-7704.02144557552	-7771.739091990689	-67.71764641516856	0.9348750848354606	-7270.015348921791
987000	-7706.3793213307445	-7762.345372649773	-55.966051319028544	0.9348750848354606	-7260.468073122347
988000	-7710.753544692668	-7766.727323245262	-55.97377855259416	0.9348750848354606	-7264.56515279248
989000	-7707.358931560858	-7785.108744834038	-77.74981327317947	0.9348750848354606	-7283.167648273482
990000	-7706.082408605885	-7773.495907341489	-67.41349873560505	0.9348750848354606	-7271.637944230081
991000	-7704.893435433628	-7760.811302827012	-55.91786739338429	0.9348750848354606	-7259.03077149258
992000	-7704.999060802228	-7777.334693724148	-72.33563292191954	0.9348750848354606	-7275.547283546546
993000	-7709.185234885895	-7770.722930966842	-61.537696080947015	0.9348750848354606	-7268.662896557178
994000	-7708.874777512719	-7773.152660774123	-64.27788326140387	0.9348750848354606	-7271.112844874549
995000	-7684.0045820481155	-7788.128202857893	-104.12362080977735	0.9348750848354606	-7287.708056328077
996000	-7708.6313378094765	-7760.046395485112	-51.415057675635225	0.9348750848354606	-7258.022433575559
997000	-7707.9419687866375	-7765.9657016108495	-58.0237328242124	0.9348750848354606	-7263.986634800426
998000	-7710.868415728278	-7782.826760963465	-71.95834523518741	0.9348750848354606	-7280.657109544234
999000	-7706.7014689802145	-7753.26397994295	-46.562510962735544	0.9348750848354606	-7251.365700577182
1000000	-7710.08988683778	-7766.066706405921	-55.976819568141295	0.9348750848354606	-7263.947756614637
1001000	-7703.538636621189	-7761.85251789844	-58.31388127725145	0.9348750848354606	-7260.160217721734
1002000	-7702.753148702379	-7760.367607560747	-57.61445885836841	0.9348750848354606	-7258.726462218116
1003000	-7708.143166697748	-7766.515221665683	-58.37205496793534	0.9348750848354606	-7264.5230518583685
1004000	-7705.219042206285	-7769.7486396741915	-64.52959746790664	0.9348750848354606	-7267.946903226313
1005000	-7707.489942725164	-7769.213608840495	-61.72366611533139	0.9348750848354606	-7267.263980188978
1006000	-7707.257804060614	-7782.091999022332	-74.83419496171786	0.9348750848354606	-7280.157488381649
1007000	-7708.110510108617	-7775.9150753334825	-67.80456522486587	0.9348750848354606	-7273.925032283764
1008000	-7705.040565929106	-7777.565581838764	-72.5250159096577	0.9348750848354606	-7275.775468643296
1009000	-7702.73004317859	-7773.179727648267	-70.44968446967665	0.9348750848354606	-7271.540087050912
1010000	-7703.05778192194	-7758.092306188178	-55.034524266237725	0.9348750848354606	-7256.431321632966
1011000	-7698.0455035172	-7756.425475918886	-58.3799724016858	0.9348750848354606	-7255.0909155695645
1012000	-7696.080310372947	-7758.7846430943	-62.70433272135345	0.9348750848354606	-7257.5780657817795
1013000	-7696.101893902381	-7772.4543263212645	-76.35243241888368	0.9348750848354606	-7271.24634338322
1014000	-7694.553237228748	-7786.331087950659	-91.77785072191061	0.9348750848354606	-7285.223961147105
1015000	-7706.039665210713	-7774.897617522107	-68.85795231139437	0.9348750848354606	-7273.042438070684
1016000	-7702.810995131229	-7775.274681239891	-72.46368610866156	0.9348750848354606	-7273.629768653487
1017000	-7704.253781700399	-7772.67006095996	-68.41627925956121	0.9348750848354606	-7270.931187020639
1018000	-7706.445459222215	-7768.957204686563	-62.511745464348714	0.9348750848354606	-7267.075597934567
1019000	-7706.637394041401	-7764.121868984738	-57.484474943336835	0.9348750848354606	-7262.227762493924
1020000	-7711.764696942939	-7769.936177465921	-58.17148052298255	0.9348750848354606	-7267.708155808622
1021000	-7708.234247724551	-7768.7689280152445	-60.534680290693764	0.9348750848354606	-7266.770826563786
1022000	-7697.68251854428	-7754.833096854792	-57.150578310510824	0.9348750848354606	-7253.522175871037
1023000	-7703.964930379105	-7767.586180911365	-63.62125053226044	0.9348750848354606	-7265.866118389838
1024000	-7701.138758930206	-7765.683474022593	-64.5447150923873	0.9348750848354606	-7264.147465676917
1025000	-7700.268587363066	-7774.466183940396	-74.19759657733007	0.9348750848354606	-7272.9868454442085
1026000	-7708.003929638178	-7777.6506715021715	-69.64674186399326	0.9348750848354606	-7275.667569496549
1027000	-7697.523812178336	-7761.374582842721	-63.85077066438539	0.9348750848354606	-7260.073997597584
1028000	-7709.419282763611	-7766.843824406386	-57.42454164277531	0.9348750848354606	-7264.768547648541
1029000	-7699.797433925241	-7763.817233912834	-64.01979998759268	0.9348750848354606	-7262.368579244314
1030000	-7706.550019626814	-7759.7558274199	-53.20580779308603	0.9348750848354606	-7257.867411180424
1031000	-7702.186579553767	-7763.261870283069	-61.07529072930199	0.9348750848354606	-7261.657622708175
1032000	-7707.183520336813	-7758.185388290983	-51.00186795417016	0.9348750848354606	-7256.2557153715115
1033000	-7703.143565658578	-7753.766517020236	-50.622951361658004	0.9348750848354606	-7252.099945806453
1034000	-7704.585584372445	-7763.843967717828	-59.258383345382526	0.9348750848354606	-7262.083485157639
1035000	-7706.36729734777	-7759.27991192219	-52.91261457442059	0.9348750848354606	-7257.403395455636
1036000	-7702.450952745497	-7775.58517773395	-73.13422498845367	0.9348750848354606	-7273.963712877374
1037000	-7691.833173135443	-7775.112637942654	-83.2794648072111	0.9348750848354606	-7274.182655082418
1038000	-7691.993844306706	-7783.100569541892	-91.10672523518545	0.9348750848354606	-7282.160122985258
1039000	-7710.916355255249	-7770.623980127384	-59.70762487213509	0.9348750848354606	-7268.451206650526
1040000	-7708.768793664582	-7783.338503550549	-74.56970988596724	0.9348750848354606	-7281.3055898400935
1041000	-7713.407893599148	-7782.099049653374	-68.69115605422539	0.9348750848354606	-7279.764014953241
1042000	-7708.949526387565	-7757.125673572101	-48.176147184535935	0.9348750848354606	-7255.080989658394
1043000	-7707.03770751078	-7762.9678029616025	-55.93009545082272	0.9348750848354606	-7261.047626090057
1044000	-7704.294421560998	-7759.39000745868	-55.095585897682184	0.9348750848354606	-7257.6484868518855
1045000	-7707.984653431963	-7764.18567292206	-56.201019490096755	0.9348750848354606	-7262.203826277731
1046000	-7705.574924811107	-7754.008584117809	-48.43365930670191	0.9348750848354606	-7252.183670845484
1047000	-7703.5851797535415	-7751.395386797381	-47.810207043840286	0.9348750848354606	-7249.700055503128
1048000	-7709.375943772784	-7779.724869934043	-70.34892616125934	0.9348750848354606	-7277.6524156242995
1049000	-7704.518683423585	-7770.274179789671	-65.75549636608609	0.9348750848354606	-7268.5180541481
1050000	-7703.743445542971	-7762.422395785963	-58.67895024299176	0.872778642317937	-6782.341695409692
1051000	-7710.426886067295	-7765.559026867778	-55.132140800483725	0.872778642317937	-6784.628050114015
1052000	-7711.100597586639	-7774.106815552239	-63.006217965599674	0.872778642317937	-6793.0901283042995
1053000	-7710.413754455727	-7756.930771672715	-46.51701721698842	0.872778642317937	-6776.001465540405
1054000	-7698.684263788576	-7747.764277638085	-49.08001384950972	0.872778642317937	-6768.327213233369
1055000	-7700.435125008281	-7757.61195867133	-57.17683366304967	0.872778642317937	-6777.952147325131
1056000	-7700.059151056734	-7777.627258251932	-77.56810719519854	0.872778642317937	-6798.015278822301
1057000	-7702.958587443115	-7771.168824147661	-68.2102367045467	0.872778642317937	-6791.187974484442
1058000	-7697.154668582017	-7759.1769215686145	-62.02225298659768	0.872778642317937	-6779.934454342781
1059000	-7704.904518042635	-7757.414401786952	-52.50988374431778	0.872778642317937	-6777.185988190908
1060000	-7705.983784457404	-7762.735369304798	-56.751584847394255	0.872778642317937	-6782.3696499701655
1061000	-7702.221496310516	-7756.04957383162	-53.82807752110412	0.872778642317937	-6776.162497903026
1062000	-7703.418903901713	-7761.96527910462	-58.546375202907	0.872778642317937	-6781.925867356575
1063000	-7709.877246981897	-7760.187136455765	-50.30988947386773	0.872778642317937	-6779.326085532682
1064000	-7709.012929265447	-7761.847657075345	-52.834727809897586	0.872778642317937	-6781.096565825616
1065000	-7703.95013290433	-7749.754069175263	-45.80393627093345	0.872778642317937	-6769.647073752264
1066000	-7714.334802439124	-7765.109860341857	-50.775057902732314	0.872778642317937	-6783.681713161562
1067000	-7706.802182671312	-7771.108936264585	-64.30675359327306	0.872778642317937	-6790.639099198054
1068000	-7705.768495512765	-7756.3059593254075	-50.537463812642045	0.872778642317937	-6775.9676293426055
1069000	-7710.725391615832	-7764.766348293494	-54.040956677661704	0.872778642317937	-6783.797395258572
1070000	-7704.009121477364	-7769.7785165456335	-65.76939506826943	0.872778642317937	-6789.664016516286
1071000	-7707.695621614957	-7777.135625204025	-69.4400035890674	0.872778642317937	-6796.5521236220775
1072000	-7710.607433668715	-7767.073685064376	-56.466251395660926	0.872778642317937	-6786.119738799635
1073000	-7709.342071930456	-7764.115211607889	-54.77313967743295	0.872778642317937	-6783.322246381448
1074000	-7703.306624095256	-7760.159499074388	-56.85287497913218	0.872778642317937	-6780.13437171576
1075000	-7706.647849731878	-7762.885308743036	-56.23745901115881	0.872778642317937	-6782.435106122596
1076000	-7710.315694633506	-7761.074676000287	-50.7589813667809	0.872778642317937	-6780.157845171693
1077000	-7701.015584435052	-7773.3568822264815	-72.34129779142914	0.872778642317937	-6793.6232240439285
1078000	-7706.539259481927	-7769.170675889185	-62.6314164072581	0.872778642317937	-6788.734288267774
1079000	-7706.746932922952	-7769.330652518621	-62.583719595668846	0.872778642317937	-6788.867844400088
1080000	-7717.625614386496	-7776.485054926875	-58.85944054037918	0.872778642317937	-6794.63824618276
1081000	-7702.50637734173	-7752.913514297578	-50.407136955849154	0.872778642317937	-6772.990195417415
1082000	-7699.642857409544	-7750.154093471061	-50.51123606151636	0.872778642317937	-6770.59507548442
1083000	-7701.570665576877	-7770.455312853632	-68.88464727675498	0.872778642317937	-6790.651036494592
1084000	-7707.582693684518	-7770.739729063307	-63.157035378789004	0.872778642317937	-6790.17059432599
1085000	-7709.348443835361	-7772.650471980789	-63.30202814542841	0.872778642317937	-6791.856696111955
1086000	-7700.046731901419	-7770.46867842902	-70.42194652760118	0.872778642317937	-6790.858278981189
1087000	-7692.986026188446	-7773.467316594593	-80.48129040614734	0.872778642317937	-6794.755189713761
1088000	-7696.062226423826	-7749.216753337175	-53.15452691334819	0.872778642317937	-6770.1132680858955
1089000	-7703.463140493425	-7762.830008980517	-59.366868487091374	0.872778642317937	-6782.784969393215
1090000	-7700.904698883857	-7760.2459540172995	-59.34125513344257	0.872778642317937	-6780.5264028451165
1091000	-7705.56037480984	-7776.7659452997395	-71.2055704898995	0.872778642317937	-6796.454092715325
1092000	-7694.7562397722395	-7778.692528687167	-83.93628891492774	0.872778642317937	-6799.755192830818
1093000	-7704.0551062289405	-7769.0799403698775	-65.02483414093658	0.872778642317937	-6788.959590098001
1094000	-7708.079454221074	-7769.443984705796	-61.364530484721676	0.872778642317937	-6788.811651418576
1095000	-7702.096048654148	-7770.226325809811	-68.13027715566265	0.872778642317937	-6790.355209502378
1096000	-7700.646050088864	-7767.044405693766	-66.39835560490164	0.872778642317937	-6787.357760172445
1097000	-7706.223864296876	-7770.920043279795	-64.69617898291915	0.872778642317937	-6790.523780662033
1098000	-7708.496671292218	-7765.8203556235885	-57.32368433137097	0.872778642317937	-6785.134943414129
1099000	-7704.290967287939	-7757.785971480302	-53.49500419236334	0.872778642317937	-6777.635614644276
1100000	-7707.989960501061	-7776.58324215338	-68.59328165231794	0.872778642317937	-6795.9622943787235
1101000	-7701.224220880149	-7764.788970887843	-63.56475000769416	0.872778642317937	-6785.028769693482
1102000	-7716.0968494224135	-7768.146909853919	-52.0500604315053	0.872778642317937	-6786.494592664111
1103000	-7701.719436086483	-7759.572821675727	-57.853385589244084	0.872778642317937	-6779.749618530473
1104000	-7715.1644003272495	-7776.233181026326	-61.068780699076314	0.872778642317937	-6794.699491276374
1105000	-7706.234546881393	-7788.891677255672	-82.65713037427973	0.872778642317937	-6808.494055585004
1106000	-7712.971028196158	-7777.72557290222	-64.75454470606223	0.872778642317937	-6796.470926932688
1107000	-7703.8714683534845	-7763.079880482001	-59.20841212851569	0.872778642317937	-6782.982892869962
1108000	-7703.908161515583	-7775.201262930885	-71.29310141530196	0.872778642317937	-6795.099607164946
1109000	-7709.932244273902	-7777.859475045712	-67.92723077181017	0.872778642317937	-6796.991427292472
1110000	-7702.873903909869	-7784.830204254241	-81.95630034437202	0.872778642317937	-6804.860128145095
1111000	-7699.116294952687	-7772.969777229952	-73.85348227726575	0.872778642317937	-6793.477749233977
1112000	-7702.270621843936	-7756.47662722	-54.20600537606451	0.872778642317937	-6776.5833014743475
1113000	-7708.8692720749905	-7774.107175960615	-65.23790388562423	0.872778642317937	-6793.3743609736985
1114000	-7704.267234962186	-7758.698876387954	-54.431641425767914	0.872778642317937	-6778.551538810631
1115000	-7708.360403253613	-7765.200716553405	-56.840313299792314	0.872778642317937	-6784.532640548826
1116000	-7704.72689997539	-7767.487791442024	-62.760891466634625	0.872778642317937	-6787.281974657642
1117000	-7716.844757875026	-7767.306487502929	-50.46172962790308	0.872778642317937	-6785.559020384357
1118000	-7706.638640984563	-7760.369675850385	-53.731034865821705	0.872778642317937	-6779.920644779279
1119000	-7703.96260487945	-7751.861641494099	-47.899036614648644	0.872778642317937	-6771.753059369493
1120000	-7705.456257625971	-7757.8277548176275	-52.371497191655976	0.872778642317937	-6777.529148162704
1121000	-7710.153414172785	-7765.801284266561	-55.64787009377617	0.872778642317937	-6784.905098978506
1122000	-7700.60514343822	-7761.645882126441	-61.040738688221175	0.872778642317937	-6781.964440804753
1123000	-7709.917423622022	-7767.517464724209	-57.60004110218714	0.872778642317937	-6786.651302474423
1124000	-7709.892775134766	-7758.66620870038	-48.7734335656134	0.872778642317937	-6777.803182264606
1125000	-7709.275160458376	-7757.464587952836	-48.18942749445947	0.872778642317937	-6776.680135294717
1126000	-7706.233622974705	-7761.158708178333	-54.92508520362722	0.872778642317937	-6780.761204048327
1127000	-7712.713941159909	-7766.4561278158635	-53.74218665595423	0.872778642317937	-6785.2341888081255
1128000	-7723.413449632398	-7779.641656840497	-56.2282072080992	0.872778642317937	-6797.058511838357
1129000	-7707.698513212594	-7759.654857950631	-51.956344738037174	0.872778642317937	-6779.070988495707
1130000	-7706.326238367212	-7764.639820694338	-58.31358232712593	0.872778642317937	-6784.230533908355
1131000	-7709.340624575575	-7763.040138487136	-53.699513911560366	0.872778642317937	-6782.247357395147
1132000	-7703.117720205941	-7756.838307538671	-53.72058733273022	0.872778642317937	-6776.837212789313
1133000	-7707.844911304346	-7769.040755605749	-61.19584430140316	0.872778642317937	-6788.43826118683
1134000	-7706.878573883612	-7771.6781591266845	-64.799585243072	0.872778642317937	-6791.19860346641
1135000	-7708.07342227132	-7765.806476919713	-57.733054648392276	0.872778642317937	-6785.1749110253295
1136000	-7704.182085214336	-7772.263692509094	-68.08160729475728	0.872778642317937	-6792.127187798298
1137000	-7718.875152139854	-7782.558530086561	-63.683377946706585	0.872778642317937	-6800.552753452988
1138000	-7705.494744711497	-7764.939868875032	-59.44512416353452	0.872778642317937	-6784.636365840834
1139000	-7702.923380040313	-7757.263404568263	-54.34002452794991	0.872778642317937	-6777.287034038628
1140000	-7699.129093080015	-7755.2201925647805	-56.09109948476534	0.872778642317937	-6775.726536373671
1141000	-7711.8032194207935	-7771.500732271452	-59.69751285065859	0.872778642317937	-6790.394656519834
1142000	-7708.459449421001	-7772.4765009720695	-64.0170515510678	0.872778642317937	-6791.795824179602
1143000	-7704.058324984938	-7758.381072563754	-54.322747578816674	0.872778642317937	-6778.26031279737
1144000	-7704.20932359959	-7764.861075178024	-60.65175157843435	0.872778642317937	-6784.7211051628765
1145000	-7712.941997362105	-7772.211036027937	-59.269038665831566	0.872778642317937	-6790.960083400527
1146000	-7700.78117035113	-7750.80243235966	-50.02126200852994	0.872778642317937	-6771.0985966551225
1147000	-7700.003252703245	-7750.413942438414	-50.41068973516806	0.872778642317937	-6770.809074473206
1148000	-7709.789052606793	-7763.791662694545	-54.00261008775183	0.872778642317937	-6782.941831979602
1149000	-7709.842081511936	-7759.691876016104	-49.849794504168294	0.872778642317937	-6778.835298891853
1150000	-7707.870993254723	-7764.7537340491435	-56.88274079442087	0.872778642317937	-6784.147921449086
1151000	-7707.8234432727195	-7756.893908484362	-49.070465211643175	0.872778642317937	-6776.294145257573
1152000	-7711.436926787049	-7760.12293859334	-48.68601180629145	0.872778642317937	-6779.063463087896
1153000	-7713.363254698131	-7768.247979375668	-54.88472467753768	0.872778642317937	-6786.943433818036
1154000	-7707.523435719474	-7762.059952950009	-54.53651723053433	0.872778642317937	-6781.498357091458
1155000	-7710.471358064292	-7765.233443270896	-54.76208520660383	0.872778642317937	-6784.296808729297
1156000	-7709.279558869669	-7757.2162841961	-47.93672532643103	0.872778642317937	-6776.431271966126
1157000	-7708.842427678402	-7758.613567319084	-49.77113964068177	0.872778642317937	-6777.884167512747
1158000	-7706.477140481494	-7759.568070151573	-53.0909296700797	0.872778642317937	-6779.139585393735
1159000	-7703.239365731459	-7759.990749452362	-56.75138372090308	0.872778642317937	-6779.974178794092
1160000	-7704.348197206035	-7760.414514806118	-56.066317600082186	0.872778642317937	-6780.256877102212
1161000	-7703.0139466034525	-7759.291046657328	-56.277100053875245	0.872778642317937	-6779.30315412657
1162000	-7703.9727902684135	-7778.528157851255	-74.55536758284126	0.872778642317937	-6798.418279927636
1163000	-7704.365967459026	-7771.075720906962	-66.70975344793499	0.872778642317937	-6790.915822447343
1164000	-7698.192083962979	-7749.378537008257	-51.186453045277545	0.872778642317937	-6770.004088389177
1165000	-7701.220537458125	-7753.760340075126	-52.53980261700036	0.872778642317937	-6774.000607490716
1166000	-7701.778240479739	-7756.829561166142	-55.05132068640343	0.872778642317937	-6776.99887684614
1167000	-7705.979084061891	-7766.877302282052	-60.89821822016161	0.872778642317937	-6786.512180938119
1168000	-7705.162842693493	-7757.443446614512	-52.280603921019164	0.872778642317937	-6777.182168605662
1169000	-7704.100549365159	-7757.6669166704605	-53.56636730530135	0.872778642317937	-6777.540785061098
1170000	-7701.979106518865	-7774.2253478793355	-72.24624136047085	0.872778642317937	-6794.369109109123
1171000	-7700.491904658442	-7769.557179312436	-69.06527465399427	0.872778642317937	-6789.890144382054
1172000	-7707.413073178259	-7775.195740151945	-67.78266697368586	0.872778642317937	-6794.648184765725
1173000	-7701.688966645212	-7765.695030390379	-64.00606374516724	0.872778642317937	-6785.87570360881
1174000	-7706.014813870931	-7755.249299589093	-49.23448571816233	0.872778642317937	-6774.879632650343
1175000	-7705.174959952499	-7759.122871798037	-53.94791184553699	0.872778642317937	-6778.860052215044
1176000	-7702.827591755069	-7750.16118947827	-47.333597723201294	0.872778642317937	-6770.197005264335
1177000	-7707.773204534148	-7755.819568883316	-48.04636434916735	0.872778642317937	-6775.226197097056
1178000	-7706.04082672031	-7758.843403425512	-52.80257670520215	0.872778642317937	-6778.470427096747
1179000	-7707.762876715529	-7756.866464145197	-49.10358742966751	0.872778642317937	-6776.274406278044
1180000	-7707.3999378155695	-7755.4313080409	-48.031370225330896	0.872778642317937	-6774.885423753356
1181000	-7710.60797670245	-7762.050639372881	-51.442662670430344	0.872778642317937	-6781.09662402265
1182000	-7703.587248152217	-7767.503061684487	-63.91581353226945	0.872778642317937	-6787.442232952334
1183000	-7703.039365240209	-7753.300577122513	-50.261211882303876	0.872778642317937	-6773.309450798276
1184000	-7704.267058285891	-7775.039054723436	-70.77199643754432	0.872778642317937	-6794.891739623111
1185000	-7706.515340099723	-7769.508795804042	-62.9934557043192	0.872778642317937	-6789.07545123891
1186000	-7709.153709555525	-7765.000354477574	-55.84664492204867	0.872778642317937	-6784.231352968208
1187000	-7706.525922354361	-7758.877026137004	-52.35110378264303	0.872778642317937	-6778.442335283069
1188000	-7710.216214430344	-7764.5370010315255	-54.32078660118174	0.872778642317937	-6783.63282620944
1189000	-7708.271359795194	-7771.162661268837	-62.891301473642265	0.872778642317937	-6790.50591349393
1190000	-7712.191044995985	-7778.909560572908	-66.7185155769232	0.872778642317937	-6797.754145125071
1191000	-7699.925008208915	-7772.897883592159	-72.97287538324429	0.872778642317937	-6793.3029699977515
1192000	-7709.09872338731	-7773.925205504076	-64.82648211676609	0.872778642317937	-6793.163199409683
1193000	-7709.3433584524	-7767.143012177789	-57.799653725388936	0.872778642317937	-6786.34988327828
1194000	-7708.120837758409	-7769.996071320478	-61.87523356206926	0.872778642317937	-6789.358473163453
1195000	-7704.474067702461	-7757.789010356669	-53.314942654207776	0.872778642317937	-6777.615359237315
1196000	-7706.840053249829	-7756.886631139165	-50.04657788933625	0.872778642317937	-6776.411976126219
1197000	-7703.152790747122	-7755.611579695954	-52.45878894883187	0.872778642317937	-6775.606023224732
1198000	-7706.337389440637	-7767.975538715839	-61.63814927520241	0.872778642317937	-6787.564833275157
1199000	-7703.284022883623	-7781.528686805146	-78.24466392152326	0.872778642317937	-6801.5064348033475
1200000	-7706.581431954172	-7764.123139172362	-57.54170721818981	0.872778642317937	-6783.681386311775
1201000	-7707.307798254396	-7756.439067286324	-49.13126903192777	0.872778642317937	-6775.904905118848
1202000	-7709.176552862301	-7763.3579512783035	-54.181398416002246	0.872778642317937	-6782.586043612436
